rms_accel_x,peak_accel_x,kurtosis_accel_x,dominant_freq_accel_x,dominant_mag_accel_x,energy_0_50hz_accel_x,energy_50_100hz_accel_x,rms_accel_y,peak_accel_y,kurtosis_accel_y,dominant_freq_accel_y,dominant_mag_accel_y,energy_0_50hz_accel_y,energy_50_100hz_accel_y,rms_accel_z,peak_accel_z,kurtosis_accel_z,dominant_freq_accel_z,dominant_mag_accel_z,energy_0_50hz_accel_z,energy_50_100hz_accel_z,label
0.6204893665990578,0.8679,-1.6148170213563482,31.640625,149.90663449971643,1101.4901498813779,236.0958412676955,0.25438936031332954,0.5596,-0.8536456283803053,0.0,53.973,397.05011513702857,299.17114554824445,0.46058254934986953,0.7119,-1.0673500087539118,0.0,217.22,514.1342928175009,165.3511167719412,normal
0.6249654501387957,0.8733,-1.6116783244452588,32.03125,135.25544465540844,1074.1112809681017,253.31046721158918,0.2538707046657806,0.5481,-0.890215258238245,0.0,54.2982,395.65624141491253,271.354678003279,0.45951398739252214,0.7119,-1.0698556046095837,0.0,216.9132,511.36458476604315,158.90456670480103,normal
0.617921643021235,0.8733,-1.6078707670828802,31.25,183.41698415526145,927.2274237500587,215.0790944913388,0.25947736218093287,0.5776,-0.8328040003096069,31.25,57.58108751045881,371.63361575160127,265.5838680470331,0.4596140411861552,0.7122,-1.047874471324557,0.0,216.6543,479.8794704769474,162.75577137513514,normal
0.6098290856551019,0.8486,-1.6036436669854714,30.859375,155.27135255398224,1080.175385843623,223.98649930278896,0.26270531646843626,0.5776,-0.775731720167439,0.0,54.256299999999996,406.6255656057011,324.8621342117108,0.46141854051527886,0.7122,-1.0232215592957823,0.0,217.2226,524.443458845403,164.19990027852526,normal
0.6077154225175012,0.8467,-1.6041334833680858,30.859375,156.19379395163915,984.7634844494071,185.20168789684305,0.2661746177030691,0.5845,-0.7789292652545834,0.0,56.0596,357.9574524659077,329.4972057101737,0.4604382141639636,0.7104,-1.0295763628657513,0.0,216.4766,484.83249376753685,162.3038671369613,normal
0.6076921658838152,0.8464,-1.6080804031646314,30.859375,180.18811406904913,922.1872063061359,186.81822761966177,0.2685024541976409,0.5876,-0.7615487605603364,30.859375,56.9269605863782,352.9312181586038,295.86237019907753,0.4596340574389723,0.7092,-1.003822674514935,0.0,215.6208,491.33728234636027,174.83621417499128,normal
0.6029182053510659,0.843,-1.6086662071273647,30.859375,121.46245843386839,1082.8010568845568,207.8720383005186,0.2712366964263524,0.6003,-0.720810469721374,0.0,54.4897,413.3873204967575,297.74880548527153,0.46099353061994,0.7163,-0.9897020495930642,0.0,216.1078,542.5858218567986,183.73407776695598,normal
0.6003691495915242,0.8445,-1.605630328957698,30.46875,147.49286721374685,1117.3285842029363,191.76031279994461,0.2748182767118005,0.6003,-0.7324121699339892,0.0,54.7709,420.1461277900769,352.57989954308806,0.4616001544390177,0.7163,-1.0133092928945682,0.0,216.592,529.614615264089,177.67831522961592,normal
0.5995483392957934,0.8445,-1.6030468471286483,30.46875,110.09337482303269,1102.6327392037006,201.76094806996122,0.2718402502217525,0.5901,-0.7620092881923353,0.0,56.051,403.8873761802644,363.0502912282288,0.4603479629499706,0.7109,-1.0171557060601906,0.0,215.90120000000002,529.8151240188147,180.19403364314348,normal
0.5962467130084974,0.8394,-1.6067718466229188,30.46875,177.78833741282415,920.6976134792268,179.7689942548115,0.2665912595124557,0.5779,-0.7565937307455708,30.46875,55.943569868066746,360.26867410819756,317.19980124627034,0.46007878344111486,0.7136,-1.0049239262197456,0.0,215.74869999999999,483.91850402338514,159.74082138964917,normal
0.5936131011750994,0.8345,-1.6021438406926174,30.46875,124.28755780691617,1008.7273088886917,191.44598090682183,0.2679419585732375,0.5937,-0.7343548271309155,0.0,55.4104,381.6905362383143,293.78723472220554,0.46081306928538684,0.7192,-0.9911712259520682,0.0,215.97969999999998,507.3570161767752,155.29489921276928,normal
0.6015045297717528,0.8677,-1.5966971454757672,31.25,106.81063732355288,1015.8629121477506,168.9610816222277,0.2699142085922859,0.5937,-0.733647847256651,0.0,55.3702,372.01698991410706,350.63524873781313,0.4602394398910745,0.7192,-0.9969908172583217,0.0,215.85379999999998,491.4106573361595,185.32000231282063,normal
0.6112426870408656,0.8677,-1.602567333920834,31.25,185.4546494179649,918.4327822618243,187.34089397624425,0.27186613085389794,0.6016,-0.7546964523079307,31.25,57.66253192702213,349.6430499411418,345.58714300595113,0.4586933865995413,0.7036,-1.004378140104203,0.0,215.3259,467.63602687642987,174.79600664309402,normal
