timestamp,accel_x,accel_y,accel_z,label
66471,-0.5503,-0.3857,0.2024,normal
66476,0.8474,-0.4133,0.3132,normal
66481,1.1299,-0.0464,0.5513,normal
66486,0.2683,-0.0852,0.5530,normal
66491,-0.9653,0.2642,0.5779,normal
66496,-0.8901,-0.0862,0.2874,normal
66501,0.3965,-0.5107,0.2625,normal
66506,1.1233,-0.1064,0.4749,normal
66511,0.7500,-0.0979,0.6182,normal
66516,-0.6606,0.1738,0.5535,normal
66521,-1.0654,0.1423,0.4407,normal
66526,-0.1584,-0.4956,0.1912,normal
66531,1.0303,-0.2480,0.3645,normal
66536,1.0437,-0.0779,0.6160,normal
66541,-0.1550,-0.0305,0.5383,normal
66546,-1.0627,0.3091,0.5615,normal
66551,-0.6606,-0.3044,0.2166,normal
66556,0.7380,-0.4670,0.2908,normal
66561,1.1294,-0.0388,0.5422,normal
66566,0.3955,-0.0867,0.5720,normal
66571,-0.9077,0.2532,0.5815,normal
66576,-0.9485,-0.0483,0.3264,normal
66581,0.2571,-0.5334,0.2444,normal
66586,1.1152,-0.1274,0.4487,normal
66591,0.8435,-0.1035,0.6169,normal
66596,-0.5481,0.1042,0.5435,normal
66601,-1.0840,0.1870,0.4722,normal
66606,-0.2893,-0.4895,0.1792,normal
66611,0.9805,-0.3059,0.3437,normal
66616,1.0559,-0.0500,0.6135,normal
66621,-0.0352,-0.0408,0.5461,normal
66626,-1.0361,0.2703,0.5803,normal
66631,-0.7429,-0.2554,0.2412,normal
66636,0.6619,-0.4314,0.2932,normal
66641,1.1531,-0.0505,0.5164,normal
66646,0.5188,-0.1155,0.5703,normal
66651,-0.8494,0.1929,0.5659,normal
66656,-0.9783,0.0059,0.3420,normal
66661,0.1411,-0.4949,0.2200,normal
66666,1.0955,-0.1851,0.4092,normal
66671,0.9436,-0.1143,0.6228,normal
66676,-0.4084,0.0850,0.5437,normal
66681,-1.0647,0.2322,0.4927,normal
66686,-0.4351,-0.4448,0.1873,normal
66691,0.9031,-0.3545,0.3181,normal
66696,1.0833,-0.0591,0.5903,normal
66701,0.1587,-0.0764,0.5554,normal
66706,-0.9731,0.2729,0.5872,normal
66711,-0.8274,-0.1375,0.2612,normal
66716,0.4675,-0.4670,0.2747,normal
66721,1.1162,-0.1101,0.4624,normal
66726,0.6931,-0.1633,0.6025,normal
66731,-0.7129,0.1804,0.5522,normal
66736,-1.0300,0.1370,0.4084,normal
66741,-0.0903,-0.5088,0.1907,normal
66746,1.0461,-0.2551,0.3704,normal
66751,0.9883,-0.0754,0.6318,normal
66756,-0.1658,0.0134,0.5344,normal
66761,-1.0535,0.2830,0.5522,normal
66766,-0.6111,-0.3467,0.1919,normal
66771,0.7607,-0.4153,0.2983,normal
66776,1.1218,-0.0657,0.5422,normal
66781,0.3860,-0.1116,0.5688,normal
66786,-0.9077,0.2256,0.5752,normal
66791,-0.9277,-0.0476,0.3086,normal
66796,0.2563,-0.5105,0.2429,normal
66801,0.1340,-0.0754,0.5518,normal
66806,0.8608,-0.1040,0.6216,normal
66811,-0.5146,0.0803,0.5432,normal
66816,-1.0652,0.1980,0.4695,normal
66821,-0.3291,-0.4465,0.1833,normal
66826,0.9543,-0.3308,0.3325,normal
66831,1.0588,-0.0583,0.6155,normal
66836,0.0369,-0.0491,0.5454,normal
66841,-1.0098,0.2893,0.5864,normal
66846,-0.7703,-0.1875,0.2522,normal
66851,0.5681,-0.4741,0.2832,normal
66856,1.1167,-0.1060,0.4944,normal
66861,0.6084,-0.1028,0.5859,normal
66866,-0.8018,0.2053,0.5591,normal
66871,-1.0149,0.0527,0.3789,normal
66876,0.0403,-0.5054,0.2156,normal
66881,1.0913,-0.2056,0.3862,normal
66886,0.9668,-0.0999,0.6357,normal
66891,-0.3132,0.0398,0.5339,normal
66896,-1.0720,0.2581,0.5278,normal
66901,-0.5251,-0.4016,0.1985,normal
66906,0.8428,-0.4321,0.3215,normal
66911,1.1140,-0.0901,0.5654,normal
66916,0.2324,-0.0549,0.5537,normal
66921,-0.9714,0.2939,0.5933,normal
66926,-0.8667,-0.1094,0.2744,normal
66931,0.4307,-0.4973,0.2676,normal
66936,1.1262,-0.1082,0.4712,normal
66941,0.7300,-0.1055,0.6047,normal
66946,-0.6956,0.1467,0.5576,normal
66951,-1.0286,0.1250,0.4092,normal
66956,-0.1094,-0.4805,0.2043,normal
66961,1.0391,-0.2717,0.3721,normal
66966,-0.5815,0.1414,0.5427,normal
66971,-1.0735,0.1829,0.4482,normal
66976,-0.2468,-0.4712,0.1758,normal
66981,1.0000,-0.3062,0.3435,normal
66986,1.0469,-0.0872,0.6062,normal
66991,-0.0635,-0.0449,0.5393,normal
66996,-1.0256,0.2896,0.5852,normal
67001,-0.7161,-0.2429,0.2307,normal
67006,0.6819,-0.4602,0.2993,normal
67011,1.1389,-0.0859,0.5186,normal
67016,0.4797,-0.1006,0.5747,normal
67021,-0.9080,0.2251,0.5842,normal
67026,-0.9441,0.0081,0.3242,normal
67031,0.1843,-0.4922,0.2410,normal
67036,1.1077,-0.1909,0.4241,normal
67041,0.8877,-0.1445,0.6228,normal
67046,-0.4473,0.0881,0.5378,normal
67051,-1.0652,0.2300,0.4861,normal
67056,-0.4058,-0.4397,0.1843,normal
67061,0.9353,-0.3267,0.3230,normal
67066,1.0859,-0.0554,0.5901,normal
67071,0.1008,-0.0637,0.5410,normal
67076,-1.0186,0.2822,0.5942,normal
67081,-0.7927,-0.1655,0.2500,normal
67086,0.5347,-0.4871,0.2690,normal
67091,1.1289,-0.1240,0.4878,normal
67096,0.6357,-0.1123,0.6006,normal
67101,-0.7715,0.1768,0.5554,normal
67106,-1.0227,0.1060,0.3992,normal
67111,-0.0205,-0.4949,0.2024,normal
67116,1.0620,-0.2532,0.3762,normal
67121,1.0073,-0.0769,0.6289,normal
67126,-0.2366,0.0103,0.5466,normal
67131,-1.0500,0.2515,0.5503,normal
67136,-0.6082,-0.3281,0.2012,normal
67141,0.7686,-0.4363,0.3062,normal
67146,1.1191,-0.0857,0.5579,normal
67151,0.3633,-0.0964,0.5664,normal
67156,-0.9226,0.2383,0.5820,normal
67161,-0.9385,-0.0513,0.3142,normal
67166,0.2461,-0.4944,0.2495,normal
67171,1.1233,-0.1621,0.4231,normal
67176,0.8860,-0.1057,0.6255,normal
67181,-0.4949,0.0854,0.5337,normal
67186,-1.0818,0.2097,0.4888,normal
67191,-0.3767,-0.4241,0.1829,normal
67196,0.9458,-0.3484,0.3337,normal
67201,1.0681,-0.0488,0.6055,normal
67206,0.1172,-0.0544,0.5374,normal
67211,-0.9844,0.2644,0.5752,normal
67216,-0.8420,-0.1704,0.2576,normal
67221,0.5095,-0.4629,0.2817,normal
67226,1.1179,-0.1079,0.4766,normal
67231,0.6577,-0.1360,0.6055,normal
67236,-0.7490,0.1794,0.5654,normal
67241,-1.0215,0.1169,0.4031,normal
67246,-0.0535,-0.5142,0.1931,normal
67251,1.0420,-0.2400,0.3813,normal
67256,1.0132,-0.1067,0.6257,normal
67261,-0.2087,0.0239,0.5381,normal
67266,-1.0461,0.2988,0.5571,normal
67271,-0.6360,-0.3127,0.2092,normal
67276,0.7627,-0.4429,0.3027,normal
67281,1.1343,-0.0764,0.5388,normal
67286,0.3713,-0.0847,0.5581,normal
67291,-0.9075,0.2346,0.5735,normal
67296,-0.9504,-0.0520,0.3154,normal
67301,0.2661,-0.5120,0.2488,normal
67306,1.1150,-0.1394,0.4375,normal
67311,0.8621,-0.0903,0.6270,normal
67316,-0.5376,0.0979,0.5308,normal
67321,-1.0813,0.1848,0.4668,normal
67326,-0.3237,-0.4490,0.1765,normal
67331,0.9663,-0.3293,0.3425,normal
67336,1.0686,-0.0632,0.6038,normal
67341,0.0256,-0.0305,0.5427,normal
67346,-1.0371,0.2639,0.5847,normal
67351,-0.7563,-0.2307,0.2354,normal
67356,0.6399,-0.4766,0.2700,normal
67361,1.1536,-0.0994,0.4968,normal
67366,0.5745,-0.0752,0.5789,normal
67371,-0.8403,0.2151,0.5615,normal
67376,-1.0054,0.0315,0.3579,normal
67381,0.1226,-0.5254,0.2222,normal
67386,1.1030,-0.2104,0.4060,normal
67391,0.9316,-0.1074,0.6194,normal
67396,-0.4099,0.0779,0.5283,normal
67401,-1.0769,0.2278,0.4993,normal
67406,-0.4314,-0.4185,0.1809,normal
67411,0.9199,-0.3535,0.3208,normal
67416,1.0964,-0.0515,0.5879,normal
67421,0.1030,-0.0625,0.5427,normal
67426,-1.0049,0.2715,0.5886,normal
67431,-0.8127,-0.1589,0.2539,normal
67436,0.5637,-0.4790,0.2666,normal
67441,1.1338,-0.1060,0.4824,normal
67446,0.6106,-0.1086,0.5879,normal
67451,-0.7896,0.1951,0.5596,normal
67456,-1.0159,0.0569,0.3806,normal
67461,0.0667,-0.5068,0.2046,normal
67466,1.0974,-0.2158,0.4026,normal
67471,0.9526,-0.0535,0.6379,normal
67476,-0.3567,0.0764,0.5359,normal
67481,-1.0999,0.2192,0.5200,normal
67486,-0.4673,-0.4329,0.1790,normal
67491,0.9099,-0.3579,0.3142,normal
67496,1.0918,-0.0444,0.5847,normal
67501,0.1482,-0.0647,0.5525,normal
67506,-1.0117,0.2612,0.5937,normal
67511,-0.8232,-0.1414,0.2627,normal
67516,0.5361,-0.4961,0.2612,normal
67521,1.1216,-0.1096,0.4880,normal
67526,0.6423,-0.0911,0.5898,normal
67531,-0.7747,0.1997,0.5525,normal
67536,-1.0254,0.0645,0.3823,normal
67541,0.0273,-0.4951,0.2063,normal
67546,1.0869,-0.2131,0.3950,normal
67551,0.9939,-0.0723,0.6206,normal
67556,-0.3250,0.0374,0.5417,normal
67561,-1.0786,0.2341,0.5198,normal
67566,-0.4961,-0.3796,0.1897,normal
67571,0.8738,-0.3743,0.3135,normal
67576,1.0999,-0.0762,0.5701,normal
67581,0.1870,-0.0750,0.5447,normal
67586,-0.9812,0.2622,0.5872,normal
67591,-0.8540,-0.1282,0.2769,normal
67596,0.4739,-0.4883,0.2673,normal
67601,1.1196,-0.1079,0.4902,normal
67606,0.6882,-0.0889,0.6023,normal
67611,-0.7383,0.1995,0.5610,normal
67616,-1.0371,0.0876,0.4050,normal
67621,-0.0330,-0.5210,0.2075,normal
67626,1.0732,-0.2129,0.3848,normal
67631,0.9951,-0.0813,0.6313,normal
67636,-0.2703,0.0498,0.5400,normal
67641,-0.1550,-0.5142,0.1892,normal
67646,1.0330,-0.2644,0.3569,normal
67651,1.0317,-0.0659,0.6260,normal
67656,-0.1702,-0.0078,0.5420,normal
67661,-1.0635,0.2537,0.5605,normal
67666,-0.6323,-0.3147,0.2051,normal
67671,0.7617,-0.4268,0.3115,normal
67676,1.1345,-0.0574,0.5452,normal
67681,0.3691,-0.0718,0.5654,normal
67686,-0.9338,0.2400,0.5813,normal
67691,-0.9370,-0.0486,0.2983,normal
67696,0.3022,-0.5200,0.2498,normal
67701,1.1250,-0.1328,0.4436,normal
67706,0.8389,-0.0857,0.6089,normal
67711,-0.5869,0.0879,0.5359,normal
67716,-1.0671,0.1543,0.4529,normal
67721,-0.2576,-0.4514,0.1794,normal
67726,1.0056,-0.3115,0.3530,normal
67731,1.0498,-0.0728,0.6211,normal
67736,-0.0396,-0.0203,0.5376,normal
67741,-1.0422,0.2949,0.5850,normal
67746,-0.7146,-0.2837,0.2153,normal
67751,0.6709,-0.4656,0.3030,normal
67756,1.1328,-0.0642,0.5205,normal
67761,0.4949,-0.0874,0.5825,normal
67766,-0.8867,0.2268,0.5735,normal
67771,-0.9619,-0.0164,0.3286,normal
67776,0.1948,-0.5068,0.2175,normal
67781,1.1104,-0.1770,0.4104,normal
67786,0.9092,-0.0886,0.6177,normal
67791,-0.4580,0.0886,0.5378,normal
67796,-1.0864,0.2104,0.4937,normal
67801,-0.3752,-0.4395,0.1870,normal
67806,0.9473,-0.3569,0.3269,normal
67811,1.0840,-0.0764,0.5874,normal
67816,0.0439,-0.0488,0.5610,normal
67821,-1.0269,0.2971,0.5957,normal
67826,-0.7756,-0.2002,0.2480,normal
67831,0.5894,-0.4897,0.2739,normal
67836,1.1296,-0.0762,0.5090,normal
67841,0.5647,-0.0981,0.5962,normal
67846,-0.8362,0.1755,0.5537,normal
67851,-1.0066,0.0129,0.3733,normal
67856,0.1184,-0.4778,0.2187,normal
67861,1.1194,-0.1675,0.4014,normal
67866,0.9609,-0.1106,0.6216,normal
67871,-0.4189,0.0781,0.5447,normal
67876,-1.0732,0.2429,0.5034,normal
67881,-0.4219,-0.4194,0.1748,normal
67886,0.9297,-0.3762,0.3083,normal
67891,1.0903,-0.0698,0.5859,normal
67896,0.0898,-0.0442,0.5383,normal
67901,-1.0190,0.2688,0.6008,normal
67906,-0.7959,-0.1931,0.2512,normal
67911,0.5588,-0.4731,0.2866,normal
67916,1.1331,-0.0945,0.4985,normal
67921,0.5762,-0.1201,0.6067,normal
67926,-0.8203,0.2144,0.5649,normal
67931,-1.0222,0.0623,0.3650,normal
67936,0.0803,-0.5142,0.2151,normal
67941,1.0940,-0.2114,0.4053,normal
67946,0.9377,-0.0962,0.6277,normal
67951,-0.3840,0.0540,0.5317,normal
67956,-1.0854,0.2229,0.5107,normal
67961,-0.4460,-0.3813,0.1833,normal
67966,0.9028,-0.3577,0.3125,normal
67971,1.0930,-0.0762,0.5874,normal
67976,0.1575,-0.0762,0.5403,normal
67981,-0.9941,0.2571,0.5903,normal
67986,-0.8430,-0.1472,0.2603,normal
67991,0.5024,-0.4890,0.2668,normal
67996,1.1272,-0.1255,0.4839,normal
68001,0.6738,-0.0903,0.6067,normal
68006,-0.7485,0.1638,0.5513,normal
68011,-1.0354,0.0845,0.3926,normal
68016,-0.0586,-0.5173,0.1982,normal
68021,1.0566,-0.2524,0.3799,normal
68026,1.0029,-0.0989,0.6257,normal
68031,-0.2166,0.0046,0.5308,normal
68036,-1.0728,0.2734,0.5649,normal
68041,-0.6023,-0.3105,0.2083,normal
68046,0.7942,-0.4404,0.2891,normal
68051,1.1143,-0.0845,0.5469,normal
68056,0.3574,-0.0759,0.5583,normal
68061,-0.9307,0.2429,0.5762,normal
68066,-0.9177,-0.0710,0.2998,normal
68071,0.3027,-0.5127,0.2476,normal
68076,1.1116,-0.1316,0.4500,normal
68081,0.8464,-0.0959,0.6221,normal
68086,-0.5466,0.0964,0.5391,normal
68091,-1.0674,0.1665,0.4541,normal
68096,-0.2996,-0.4475,0.1782,normal
68101,0.9780,-0.2932,0.3484,normal
68106,1.0469,-0.0420,0.6211,normal
68111,0.0225,-0.0476,0.5361,normal
68116,-1.0205,0.2568,0.5754,normal
68121,-0.7625,-0.2004,0.2463,normal
68126,0.6082,-0.4438,0.2810,normal
68131,1.1174,-0.0979,0.4998,normal
68136,0.5676,-0.1404,0.5913,normal
68141,-0.8037,0.1731,0.5520,normal
68146,-0.9995,0.0767,0.3745,normal
68151,0.0461,-0.4827,0.2168,normal
68156,1.0613,-0.2251,0.3958,normal
68161,0.9580,-0.0869,0.6348,normal
68166,-0.2742,0.0449,0.5383,normal
68171,-1.0667,0.2539,0.5315,normal
68176,-0.5486,-0.3884,0.1848,normal
68181,0.8186,-0.4189,0.2905,normal
68186,1.1040,-0.0540,0.5654,normal
68191,0.3086,-0.0918,0.5627,normal
68196,-0.9258,0.2288,0.5740,normal
68201,-0.9031,-0.0447,0.3054,normal
68206,0.3254,-0.4976,0.2441,normal
68211,1.1035,-0.1555,0.4507,normal
68216,0.8152,-0.0881,0.6177,normal
68221,-0.5317,0.1091,0.5303,normal
68226,-1.0593,0.1965,0.4646,normal
68231,-0.3069,-0.4617,0.1738,normal
68236,0.9448,-0.3462,0.3347,normal
68241,1.0503,-0.0388,0.6069,normal
68246,0.0659,-0.0029,0.5410,normal
68251,-0.9858,0.2561,0.5808,normal
68256,-0.7839,-0.2219,0.2415,normal
68261,0.5447,-0.4897,0.2568,normal
68266,1.0984,-0.0776,0.5054,normal
68271,0.6235,-0.1086,0.6011,normal
68276,-0.7678,0.1516,0.5642,normal
68281,-1.0093,0.0696,0.3672,normal
68286,-0.0186,-0.4810,0.1953,normal
68291,1.0542,-0.2446,0.3674,normal
68296,0.9819,-0.0859,0.6270,normal
68301,-0.2197,0.0254,0.5449,normal
68306,-1.0352,0.2693,0.5422,normal
68311,-0.5742,-0.3340,0.1816,normal
68316,0.7751,-0.4265,0.3184,normal
68321,-0.0591,-0.0312,0.5454,normal
68326,-1.0225,0.2656,0.5786,normal
68331,-0.6902,-0.2332,0.2183,normal
68336,0.6450,-0.4832,0.2808,normal
68341,1.0994,-0.0940,0.5256,normal
68346,0.5283,-0.0935,0.5864,normal
68351,-0.8176,0.1682,0.5520,normal
68356,-1.0098,0.0066,0.3665,normal
68361,0.1060,-0.5020,0.2122,normal
68366,-1.0396,0.2649,0.5637,normal
68371,0.9434,-0.0720,0.6411,normal
68376,-0.3428,0.0364,0.5310,normal
68381,-1.0591,0.2390,0.5142,normal
68386,-0.5061,-0.3596,0.1858,normal
68391,0.8276,-0.3972,0.3145,normal
68396,1.0984,-0.0879,0.5679,normal
68401,0.2725,-0.0864,0.5627,normal
68406,-0.9312,0.2532,0.5791,normal
68411,-0.8826,-0.0891,0.2832,normal
68416,0.3462,-0.4985,0.2561,normal
68421,1.1121,-0.1213,0.4507,normal
68426,0.7893,-0.0977,0.6272,normal
68431,-0.5859,0.1072,0.5217,normal
68436,-1.0564,0.1702,0.4514,normal
68441,-0.2556,-0.4500,0.1711,normal
68446,0.9553,-0.3306,0.3533,normal
68451,1.0513,-0.0706,0.6030,normal
68456,0.0115,-0.0183,0.5469,normal
68461,-1.0017,0.2778,0.5764,normal
68466,-0.7693,-0.2241,0.2388,normal
68471,0.5840,-0.4788,0.2783,normal
68476,1.1226,-0.1028,0.4966,normal
68481,0.6094,-0.0957,0.5979,normal
68486,-0.7866,0.1650,0.5542,normal
68491,-1.0078,0.0752,0.3770,normal
68496,0.0022,-0.4878,0.2061,normal
68501,1.0559,-0.2212,0.3799,normal
68506,0.9832,-0.0645,0.6382,normal
68511,-0.2346,-0.0039,0.5342,normal
68516,-1.0430,0.2646,0.5454,normal
68521,-0.5950,-0.3125,0.1946,normal
68526,0.7563,-0.4341,0.3005,normal
68531,1.0969,-0.0793,0.5520,normal
68536,0.3967,-0.0984,0.5583,normal
68541,-0.8821,0.2336,0.5845,normal
68546,-0.9312,0.0051,0.3193,normal
68551,0.2200,-0.5212,0.2332,normal
68556,1.0842,-0.1804,0.4417,normal
68561,0.8994,-0.0942,0.6328,normal
68566,-0.4470,0.0825,0.5356,normal
68571,-1.0737,0.2146,0.4912,normal
68576,-0.4165,-0.4202,0.1729,normal
68581,0.8838,-0.3743,0.3147,normal
68586,1.0671,-0.0603,0.5989,normal
68591,0.1873,-0.0791,0.5486,normal
68596,-0.9634,0.2686,0.5881,normal
68601,-0.8643,-0.0815,0.2871,normal
68606,0.4036,-0.5034,0.2542,normal
68611,1.0950,-0.1416,0.4702,normal
68616,0.7732,-0.0830,0.6140,normal
68621,-0.6204,0.1113,0.5474,normal
68626,-1.0391,0.1687,0.4314,normal
68631,-0.2520,-0.4541,0.1768,normal
68636,0.9736,-0.2974,0.3491,normal
68641,1.0242,-0.0457,0.6333,normal
68646,0.0173,-0.0522,0.5317,normal
68651,-1.0132,0.2651,0.5842,normal
68656,-0.7634,-0.2024,0.2388,normal
68661,0.5615,-0.4880,0.2756,normal
68666,1.1172,-0.0828,0.4968,normal
68671,0.6079,-0.0925,0.5991,normal
68676,-0.7473,0.1575,0.5391,normal
68681,-1.0283,0.0869,0.3750,normal
68686,0.0039,-0.5173,0.1995,normal
68691,1.0442,-0.2344,0.3916,normal
68696,0.9780,-0.0422,0.6453,normal
68701,-0.2068,-0.0183,0.5359,normal
68706,-1.0542,0.2361,0.5449,normal
68711,-0.6360,-0.2935,0.2124,normal
68716,0.7439,-0.4441,0.2996,normal
68721,1.1023,-0.0664,0.5515,normal
68726,0.4062,-0.0854,0.5889,normal
68731,-0.8918,0.2402,0.5703,normal
68736,-0.9448,-0.0127,0.3235,normal
68741,0.2129,-0.5205,0.2251,normal
68746,1.0789,-0.1479,0.4365,normal
68751,0.8962,-0.0740,0.6389,normal
68756,-0.4363,0.0437,0.5190,normal
68761,-1.0630,0.2085,0.4993,normal
68766,-0.4148,-0.3960,0.1863,normal
68771,0.9087,-0.3660,0.3118,normal
68776,1.0659,-0.0503,0.5903,normal
68781,0.1682,-0.0610,0.5510,normal
68786,-0.9888,0.2439,0.5850,normal
68791,-0.8298,-0.1045,0.2686,normal
68796,0.4404,-0.4712,0.2722,normal
68801,1.1165,-0.1155,0.4695,normal
68806,0.7185,-0.1340,0.6016,normal
68811,-0.6814,0.1323,0.5471,normal
68816,-1.0552,0.1399,0.4194,normal
68821,-0.1548,-0.4797,0.1975,normal
68826,1.0300,-0.2756,0.3665,normal
68831,1.0303,-0.0603,0.6252,normal
68836,-0.1396,-0.0273,0.5452,normal
68841,-1.0500,0.2563,0.5598,normal
68846,-0.6467,-0.2754,0.2244,normal
68851,0.7334,-0.4382,0.2937,normal
68856,1.1187,-0.0735,0.5391,normal
68861,0.4036,-0.1145,0.5615,normal
68866,-0.8982,0.2268,0.5774,normal
68871,-0.9209,-0.0076,0.3198,normal
68876,0.2549,-0.4883,0.2371,normal
68881,1.1216,-0.1597,0.4324,normal
68886,0.8696,-0.0930,0.6118,normal
68891,-0.5225,0.0771,0.5361,normal
68896,-1.0659,0.1902,0.4690,normal
68901,-0.3130,-0.4277,0.1853,normal
68906,0.9771,-0.3154,0.3433,normal
68911,1.0530,-0.0586,0.6125,normal
68916,0.0002,-0.0496,0.5371,normal
68921,-1.0344,0.2578,0.5750,normal
68926,-0.7537,-0.1982,0.2356,normal
68931,0.6355,-0.4741,0.2715,normal
68936,1.1245,-0.1079,0.5071,normal
68941,0.5500,-0.1006,0.5806,normal
68946,-0.8708,0.2046,0.5674,normal
68951,-0.9807,0.0532,0.3469,normal
68956,0.1326,-0.5046,0.2192,normal
68961,1.1157,-0.2009,0.4094,normal
68966,0.9387,-0.0945,0.6199,normal
68971,-0.4172,0.0317,0.5315,normal
68976,-1.0828,0.2312,0.5022,normal
68981,-0.4048,-0.4082,0.1768,normal
68986,0.9163,-0.3728,0.3213,normal
68991,1.0940,-0.0479,0.5796,normal
68996,0.0979,-0.0591,0.5571,normal
69001,-0.5232,-0.3596,0.1880,normal
69006,0.8562,-0.3770,0.3054,normal
69011,1.1130,-0.0254,0.5806,normal
69016,0.2131,-0.0828,0.5540,normal
69021,-0.9822,0.2278,0.5847,normal
69026,-0.8540,-0.1174,0.2659,normal
69031,0.4448,-0.4851,0.2668,normal
69036,1.1201,-0.0796,0.4810,normal
69041,0.6956,-0.0930,0.6157,normal
69046,-0.7202,0.1045,0.5530,normal
69051,-1.0190,0.1028,0.4067,normal
69056,-0.0625,-0.4653,0.2017,normal
69061,1.0508,-0.2390,0.3782,normal
69066,1.0034,-0.0811,0.6394,normal
69071,-0.2539,-0.0149,0.5374,normal
69076,-1.0452,0.2666,0.5457,normal
69081,-0.5701,-0.3079,0.1975,normal
69086,0.8218,-0.4214,0.2952,normal
69091,1.1021,-0.0603,0.5571,normal
69096,0.2627,-0.0796,0.5623,normal
69101,-0.9451,0.2639,0.5840,normal
69106,-0.8896,-0.0745,0.2815,normal
69111,0.4185,-0.5112,0.2551,normal
69116,1.1267,-0.1113,0.4719,normal
69121,0.7620,-0.0791,0.6072,normal
69126,-0.7085,0.1277,0.5596,normal
69131,-1.0344,0.1130,0.4099,normal
69136,-0.0837,-0.4958,0.2058,normal
69141,1.0513,-0.2432,0.3740,normal
69146,1.0051,-0.0540,0.6287,normal
69151,-0.2236,0.0054,0.5342,normal
69156,-1.0535,0.2544,0.5405,normal
69161,-0.5867,-0.3328,0.2014,normal
69166,0.8169,-0.4343,0.2979,normal
69171,1.1091,-0.0789,0.5620,normal
69176,0.2856,-0.0605,0.5566,normal
69181,-0.9653,0.2717,0.5828,normal
69186,-0.8616,-0.0818,0.2815,normal
69191,0.3940,-0.5203,0.2532,normal
69196,1.1157,-0.1262,0.4617,normal
69201,0.7595,-0.0979,0.6133,normal
69206,-0.6858,0.1375,0.5486,normal
69211,-1.0684,0.1145,0.4165,normal
69216,-0.1057,-0.5220,0.1948,normal
69221,1.0566,-0.2717,0.3672,normal
69226,0.9963,-0.0659,0.6326,normal
69231,-0.2344,0.0000,0.5366,normal
69236,-1.0725,0.2427,0.5344,normal
69241,-0.5691,-0.3511,0.2036,normal
69246,0.8223,-0.4165,0.3044,normal
69251,1.1067,-0.0596,0.5725,normal
69256,0.2666,-0.0813,0.5508,normal
69261,-0.9646,0.2632,0.5747,normal
69266,-0.8640,-0.0991,0.2769,normal
69271,0.4260,-0.5376,0.2473,normal
69276,1.1157,-0.1379,0.4673,normal
69281,0.7146,-0.0972,0.6030,normal
69286,-0.7129,0.1497,0.5476,normal
69291,-1.0352,0.1155,0.4114,normal
69296,-0.0649,-0.5073,0.1909,normal
69301,1.0364,-0.2317,0.3904,normal
69306,0.9897,-0.0439,0.6418,normal
69311,-0.2300,-0.0256,0.5286,normal
69316,-1.0510,0.2332,0.5386,normal
69321,-0.5891,-0.3220,0.2056,normal
69326,0.8081,-0.4204,0.2878,normal
69331,1.1118,-0.0588,0.5620,normal
69336,0.2871,-0.1128,0.5713,normal
69341,-0.9436,0.2175,0.5789,normal
69346,-0.8975,-0.0750,0.2854,normal
69351,0.3777,-0.4922,0.2590,normal
69356,1.1182,-0.0991,0.4695,normal
69361,0.7427,-0.1060,0.6072,normal
69366,-0.6570,0.1201,0.5471,normal
69371,-1.0498,0.1426,0.4221,normal
69376,-0.1370,-0.4844,0.1926,normal
69381,1.0408,-0.2791,0.3540,normal
69386,1.0266,-0.0652,0.6294,normal
69391,-0.1689,-0.0295,0.5356,normal
69396,-1.0542,0.2693,0.5598,normal
69401,-0.6335,-0.2805,0.2131,normal
69406,0.7783,-0.4634,0.2864,normal
69411,1.1133,-0.0479,0.5562,normal
69416,0.3542,-0.0974,0.5649,normal
69421,-0.9280,0.2258,0.5740,normal
69426,-0.9192,-0.0508,0.2903,normal
69431,0.3320,-0.4924,0.2554,normal
69436,1.1438,-0.1218,0.4458,normal
69441,0.7939,-0.1042,0.6248,normal
69446,-0.6423,0.1118,0.5403,normal
69451,-1.0486,0.1440,0.4314,normal
69456,-0.1882,-0.4890,0.1865,normal
69461,1.0249,-0.2656,0.3672,normal
69466,1.0310,-0.0464,0.6238,normal
69471,-0.1562,0.0007,0.5310,normal
69476,-1.0623,0.2942,0.5525,normal
69481,-0.6426,-0.3164,0.2178,normal
69486,0.7795,-0.4917,0.2822,normal
69491,1.1262,-0.0493,0.5535,normal
69496,0.3477,-0.0659,0.5608,normal
69501,-0.9526,0.2158,0.5693,normal
69506,-0.9211,-0.0588,0.2983,normal
69511,0.3699,-0.5137,0.2563,normal
69516,1.1321,-0.0942,0.4636,normal
69521,0.7583,-0.1001,0.6174,normal
69526,-0.6797,0.1064,0.5481,normal
69531,-1.0420,0.1345,0.4031,normal
69536,-0.0979,-0.4871,0.1978,normal
69541,1.0496,-0.2598,0.3677,normal
69546,1.0061,-0.0476,0.6338,normal
69551,-0.2354,0.0020,0.5425,normal
69556,-1.0486,0.2539,0.5466,normal
69561,-0.5508,-0.3389,0.1924,normal
69566,0.8242,-0.4099,0.3008,normal
69571,1.0854,-0.0122,0.5884,normal
69576,0.2275,-0.0669,0.5552,normal
69581,-0.9697,0.2180,0.5830,normal
69586,-0.8523,-0.1316,0.2722,normal
69591,0.4673,-0.4932,0.2585,normal
69596,1.1182,-0.0891,0.4873,normal
69601,0.6787,-0.0911,0.5974,normal
69606,-0.7456,0.1489,0.5522,normal
69611,-1.0161,0.1167,0.3955,normal
69616,0.0007,-0.5142,0.2090,normal
